name,category,subcategory,address,city,country,latitude,longitude,accepts_dogs,accepts_cats,dogs_on_leash_only,outdoor_seating,water_bowl_provided,has_toilets,has_shade,has_dog_area,has_fuel,rating,description,verified,source
Aire de service,station_carburant,autoroute,,,France,47.2568692,-1.5458406,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de service,station_carburant,autoroute,,,France,47.2296771,-2.1552938,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Gevrey-Chambertin Est,station_carburant,autoroute,,,France,47.2229109,5.0102563,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de service,station_carburant,autoroute,,,France,47.2223337,-1.4726837,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Herrlisberg Nord,station_carburant,autoroute,,,France,47.221155,8.6601763,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Herrlisberg Süd,station_carburant,autoroute,,,France,47.2196621,8.6618123,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Gevrey-Chambertin Ouest,station_carburant,autoroute,,,France,47.2171677,5.002323,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de service,station_carburant,autoroute,,,France,47.2045336,-1.5473071,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de service,station_carburant,autoroute,,,France,47.2007306,6.139945,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Fuchsberg Nord,station_carburant,autoroute,,,France,47.1961645,8.7519478,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Fuchsberg Süd,station_carburant,autoroute,,,France,47.1955241,8.7510767,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Pont Val de Saône,station_carburant,autoroute,,,France,47.1846259,5.3326233,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Pont Chêne d’Argent,station_carburant,autoroute,,,France,47.1803298,5.3337742,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire des Ajoncs,station_carburant,autoroute,,,France,47.1676557,-1.643556,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Sainte-Maure de Touraine,station_carburant,autoroute,,,France,47.1668948,0.6307367,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de La Fontaine Colette,station_carburant,autoroute,,,France,47.1656308,0.6319109,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de service,station_carburant,autoroute,,,France,47.1654092,-1.5707061,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de la Grassinière,station_carburant,autoroute,,,France,47.1616663,-1.5132614,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de service,station_carburant,autoroute,,,France,47.1603882,-1.5514754,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Dole Romange,station_carburant,autoroute,,,France,47.1489927,5.5833221,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Dole Audelange,station_carburant,autoroute,,,France,47.1473919,5.5820922,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Rheintal,station_carburant,autoroute,,,France,47.146096,9.5003588,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Glarnerland,station_carburant,autoroute,,,France,47.1372229,9.0513122,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Trémentines,station_carburant,autoroute,,,France,47.135334,-0.8264742,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire du Creux Moreau,station_carburant,autoroute,,,France,47.1130793,4.7118496,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Bergsboden Walensee,station_carburant,autoroute,,,France,47.112385,9.2662758,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Neuenkirch West,station_carburant,autoroute,,,France,47.1107324,8.2336628,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de la Forêt,station_carburant,autoroute,,,France,47.1050355,4.7136568,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Bourges-Marmagne,station_carburant,autoroute,,,France,47.0954845,2.2419003,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Bourges-Sainte-Thorette,station_carburant,autoroute,,,France,47.0948139,2.2412049,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire des Champs d'Amour,station_carburant,autoroute,,,France,47.089907,1.8451403,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de service,station_carburant,autoroute,,,France,47.0631752,-0.8665533,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Glanon,station_carburant,autoroute,,,France,47.0321883,5.1091663,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire du Bois Guillerot,station_carburant,autoroute,,,France,47.0298676,5.1078792,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Heidiland,station_carburant,autoroute,,,France,47.0114765,9.5124588,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de service,station_carburant,autoroute,,,France,46.9838513,-1.244496,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Beaune-Tailly,station_carburant,autoroute,,,France,46.9658835,4.8357415,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Guetli Shop,station_carburant,autoroute,,,France,46.9651104,8.3822467,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Beaune-Merceuil,station_carburant,autoroute,,,France,46.9634348,4.8383829,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de service,station_carburant,autoroute,,,France,46.9506578,-0.9809551,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de service,station_carburant,autoroute,,,France,46.9210128,4.7486016,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Coop Pronto,station_carburant,autoroute,,,France,46.9197499,9.5629572,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Châtellerault-Antran,station_carburant,autoroute,,,France,46.906913,0.5220422,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Châtellerault-Usseau,station_carburant,autoroute,,,France,46.9058684,0.5239171,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire des Herbiers,station_carburant,autoroute,,,France,46.9045904,-1.0481801,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire des Brouzils,station_carburant,autoroute,,,France,46.8803652,-1.2900838,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Münsingen,station_carburant,autoroute,,,France,46.8779716,7.5425219,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Chavagnes-en-Paillers,station_carburant,autoroute,,,France,46.8734309,-1.2836728,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Magny-Cours,station_carburant,autoroute,,,France,46.872473,3.1595876,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de service,station_carburant,autoroute,,,France,46.821218,8.1783454,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de service,station_carburant,autoroute,,,France,46.8074392,5.5810104,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de service,station_carburant,autoroute,,,France,46.7928987,1.7166419,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire du Val de l'Indre,station_carburant,autoroute,,,France,46.7232046,1.6041806,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Poitiers-Chincé,station_carburant,autoroute,,,France,46.7021285,0.371552,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Poitiers Jaunay-Clan,station_carburant,autoroute,,,France,46.7015273,0.366654,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de service,station_carburant,autoroute,,,France,46.7006524,-1.9300776,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Saint-Ambreuil,station_carburant,autoroute,,,France,46.6924444,4.844691,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de La Ferté,station_carburant,autoroute,,,France,46.6917619,4.8427427,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire des Mines,station_carburant,autoroute,,,France,46.6832163,4.3494686,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Restoroute de la Gruyère,station_carburant,autoroute,,,France,46.6827742,7.0859129,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Bavois,station_carburant,autoroute,,,France,46.6745518,6.5696511,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de service,station_carburant,autoroute,,,France,46.6312468,0.3571454,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de service,station_carburant,autoroute,,,France,46.6041329,0.3320477,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de service,station_carburant,autoroute,,,France,46.5758461,0.3451702,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de service,station_carburant,autoroute,,,France,46.5747156,1.4995709,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Vendée,station_carburant,autoroute,,,France,46.5723662,-1.1147927,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
San Gottardo Sud Stalvedro,station_carburant,autoroute,,,France,46.5209288,8.6347786,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de service,station_carburant,autoroute,,,France,46.5125001,3.4599235,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire du Bourbonnais,station_carburant,autoroute,,,France,46.4970622,3.3616592,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Rouillé - Pamproux Nord,station_carburant,autoroute,,,France,46.4533661,-0.0165974,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de service,station_carburant,autoroute,,,France,46.4386286,5.7215937,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire des Deux-Sèvres,station_carburant,autoroute,,,France,46.4288133,-0.5061321,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Mâcon-Saint-Albain,station_carburant,autoroute,,,France,46.4199256,4.8642644,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Mâcon-La Salle,station_carburant,autoroute,,,France,46.4196393,4.866389,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
O2,station_carburant,autoroute,,,France,46.41275,-0.2055342,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de service,station_carburant,autoroute,,,France,46.3875774,4.6217219,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire des Vieilles Étables,station_carburant,autoroute,,,France,46.3852239,0.2199104,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire des Vérités,station_carburant,autoroute,,,France,46.3790103,2.5867518,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de service,station_carburant,autoroute,,,France,46.3778412,4.6063345,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de service,station_carburant,autoroute,,,France,46.3715119,3.0287276,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Centre routier des Minières de Payré,station_carburant,autoroute,,,France,46.358152,0.1979965,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de l'Allier (Saulzet),station_carburant,autoroute,,,France,46.3560437,2.8042532,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de l'Allier (Doyet),station_carburant,autoroute,,,France,46.3547429,2.8030765,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Le Chablais,station_carburant,autoroute,,,France,46.3397263,6.931521,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Service de Montmarault,station_carburant,autoroute,,,France,46.3313312,2.9755899,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Boismandé,station_carburant,autoroute,,,France,46.3138943,1.417306,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire du Poitou-Charentes Sud,station_carburant,autoroute,,,France,46.2977013,-0.3710252,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire du Poitou-Charentes Nord,station_carburant,autoroute,,,France,46.2963819,-0.3768364,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire des Vérités,station_carburant,autoroute,,,France,46.2454379,3.610866,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Campagnola,station_carburant,autoroute,,,France,46.2324993,9.1035256,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Bellinzona Nord,station_carburant,autoroute,,,France,46.2094982,9.0277457,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Bourg Jasseron,station_carburant,autoroute,,,France,46.2044812,5.2966284,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Bourg Teyssonge,station_carburant,autoroute,,,France,46.2040047,5.2942952,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Parsac,station_carburant,autoroute,,,France,46.1973131,2.1869616,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de service,station_carburant,autoroute,,,France,46.1916578,6.3343201,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Bellinzona Sud,station_carburant,autoroute,,,France,46.1834063,9.0023367,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire des Monts de Guéret,station_carburant,autoroute,,,France,46.1827113,1.8474405,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de service,station_carburant,autoroute,,,France,46.1728104,9.3819417,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Dracé,station_carburant,autoroute,,,France,46.1423765,4.7671056,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de service,station_carburant,autoroute,,,France,46.1414053,9.4136815,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Taponas,station_carburant,autoroute,,,France,46.1359496,4.7675794,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Ceignes Haut-Bugey,station_carburant,autoroute,,,France,46.1180811,5.4903156,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Ceignes-Cerdon,station_carburant,autoroute,,,France,46.1166204,5.4918173,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
DIR,station_carburant,autoroute,,,France,46.1124581,1.3766002,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Valleiry Nord,station_carburant,autoroute,,,France,46.0972987,5.962765,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Valleiry Sud,station_carburant,autoroute,,,France,46.0961391,5.9629908,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de service,station_carburant,autoroute,,,France,46.0830117,4.0236409,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire des Volcans d'Auvergne,station_carburant,autoroute,,,France,46.057364,3.113463,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de service,station_carburant,autoroute,,,France,46.0235221,8.2729724,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de service,station_carburant,autoroute,,,France,46.0216042,0.6572216,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de l'Églantier,station_carburant,autoroute,,,France,46.0011954,0.2012856,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Groisy,station_carburant,autoroute,,,France,45.9996915,6.1669449,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire des Crêts Blancs,station_carburant,autoroute,,,France,45.9991174,6.1671767,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire des Groies,station_carburant,autoroute,,,France,45.9845584,0.2005032,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Manzat,station_carburant,autoroute,,,France,45.9563692,2.9878025,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de service,station_carburant,autoroute,,,France,45.9499902,-0.9267704,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
F.I Taxi Ambérieu-en-Bugey,station_carburant,autoroute,,Vaux-en-Bugey,France,45.9297828,5.3521204,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant. (Vaux-en-Bugey),TRUE,osm
Borne de vidange camping car,station_carburant,autoroute,,,France,45.9259753,1.1721966,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de service,station_carburant,autoroute,,,France,45.9151469,9.4336882,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Régulation de Passy - Le Fayet,station_carburant,autoroute,,,France,45.9148953,6.7203079,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Area di Mandello Est,station_carburant,autoroute,,,France,45.914381,9.3281559,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Area di Mandello Ovest,station_carburant,autoroute,,,France,45.9142259,9.327549,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Limoges-Ouest,station_carburant,autoroute,,,France,45.9134572,1.292527,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Limoges-Est,station_carburant,autoroute,,,France,45.9084888,1.2928017,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire des Chères Est,station_carburant,autoroute,,,France,45.9032784,4.7301052,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire des Chères Ouest,station_carburant,autoroute,,,France,45.902571,4.7286588,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire des Gravières,station_carburant,autoroute,,,France,45.8981745,6.8108178,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Fenioux,station_carburant,autoroute,,,France,45.8936481,-0.6035649,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Mionnay,station_carburant,autoroute,,,France,45.8880179,4.8944189,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Mionnay,station_carburant,autoroute,,,France,45.8844544,4.8937063,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de la Ripaille,station_carburant,autoroute,,,France,45.8770898,6.072573,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Fontanelles,station_carburant,autoroute,,,France,45.8757577,6.069947,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire du Haut-Forez Nord,station_carburant,autoroute,,,France,45.8561057,3.8123075,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire du Haut-Forez Sud,station_carburant,autoroute,,,France,45.8544359,3.8110224,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Limagne,station_carburant,autoroute,,,France,45.8508573,3.4056466,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de la Loire,station_carburant,autoroute,,,France,45.8506194,4.2233282,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Coldrerio,station_carburant,autoroute,,,France,45.8504069,8.9822325,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Coldrerio-Est,station_carburant,autoroute,,,France,45.8497099,8.9853107,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de service,station_carburant,autoroute,,,France,45.847167,9.5225189,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
Aire de Lyon-Montluel,station_carburant,autoroute,,,France,45.845207,5.0700154,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,,,TRUE,4.0,Aire de service avec carburant.,TRUE,osm
